frame_idx,marker_id,x,y,z,timestamp
384,7,2.9625,1.2182,6.5212,12.8
384,LE,-3.7326,0.8833,5.9442,12.8
384,LE,-3.0537,1.0167,6.5058,12.8
384,LE,-2.3292,1.1064,6.9344,12.8
384,LE,-1.6348,1.1823,7.1871,12.8
384,LE,-0.9596,1.2367,7.2879,12.8
384,LE,-0.2545,1.276,7.3695,12.8
384,LE,-0.022,1.2793,7.3782,12.8
384,LE,0.226,1.2958,7.3505,12.8
384,LE,0.9138,1.3049,7.2795,12.8
384,LE,1.6054,1.2911,7.157,12.8
384,LE,2.3339,1.269,6.8963,12.8
384,LE,3.0256,1.219,6.4627,12.8
384,LE,3.6855,1.1372,5.9115,12.8
385,0,-2.9335,-1.2452,6.353,12.8333
385,0,-3.2431,0.3075,6.4571,12.8333
385,0,-3.2376,0.5956,6.4914,12.8333
385,0,-3.0556,0.8018,6.6755,12.8333
385,0,-3.2197,0.9266,6.4521,12.8333
385,0,-2.984,1.0225,6.5797,12.8333
385,1,-2.0509,-1.3052,6.7877,12.8333
385,1,-2.3495,0.3049,7.033,12.8333
385,1,-2.3697,0.6932,7.0716,12.8333
385,1,-2.3753,0.8534,7.0701,12.8333
385,1,-2.5229,1.046,6.9472,12.8333
385,1,-2.0684,1.1404,7.0062,12.8333
385,2,-1.0736,-1.3184,7.0946,12.8333
385,2,-1.1037,0.1396,7.3814,12.8333
385,2,-1.3919,0.7325,7.4398,12.8333
385,2,-1.3085,0.9884,7.4482,12.8333
385,2,-1.6076,1.1615,7.242,12.8333
385,2,-1.1674,1.2208,7.3,12.8333
385,3,-0.5518,-1.3246,7.0861,12.8333
385,3,-0.5777,0.16,7.3816,12.8333
385,3,-0.2644,0.7466,7.5405,12.8333
385,3,-0.5655,0.9814,7.4769,12.8333
385,3,-0.2227,1.197,7.4723,12.8333
385,3,-0.218,1.2731,7.3679,12.8333
385,4,0.6825,-1.2965,7.0606,12.8333
385,4,0.6155,0.199,7.3699,12.8333
385,4,0.2604,0.7725,7.5421,12.8333
385,4,0.5471,1.0329,7.4721,12.8333
385,4,0.1866,1.2161,7.4587,12.8333
385,4,0.1776,1.2874,7.3702,12.8333
385,5,1.2053,-1.2333,7.078,12.8333
385,5,1.135,0.2161,7.37,12.8333
385,5,1.3831,0.8239,7.4225,12.8333
385,5,1.2843,1.0754,7.4374,12.8333
385,5,1.5758,1.2742,7.2202,12.8333
385,5,1.1318,1.2943,7.2825,12.8333
385,6,2.1174,-1.1738,6.7741,12.8333
385,6,2.1315,0.5358,7.0795,12.8333
385,6,2.5215,0.9292,6.9933,12.8333
385,6,2.3397,1.0422,7.04,12.8333
385,6,2.1362,1.1953,7.0375,12.8333
385,6,2.019,1.2745,7.0013,12.8333
385,7,3.0589,-1.0354,6.3046,12.8333
385,7,3.2506,0.53,6.4062,12.8333
385,7,3.2508,0.8178,6.4303,12.8333
385,7,3.2209,1.0261,6.431,12.8333
385,7,3.4131,1.1664,6.1876,12.8333
385,7,2.9601,1.2254,6.5241,12.8333
385,LE,-3.7292,0.881,5.966,12.8333
385,LE,-3.0452,1.0086,6.5278,12.8333
385,LE,-2.3357,1.1127,6.9442,12.8333
385,LE,-1.6433,1.1813,7.1876,12.8333
385,LE,-0.9499,1.236,7.2881,12.8333
385,LE,-0.261,1.2708,7.359,12.8333
385,LE,-0.0159,1.2884,7.3863,12.8333
385,LE,0.2252,1.2895,7.3629,12.8333
385,LE,0.915,1.2992,7.2834,12.8333
385,LE,1.6072,1.2879,7.1731,12.8333
385,LE,2.3282,1.2622,6.9015,12.8333
385,LE,3.0273,1.2071,6.4586,12.8333
385,LE,3.6972,1.1381,5.9179,12.8333
386,0,-2.9288,-1.246,6.3736,12.8667
386,0,-3.2461,0.3159,6.4725,12.8667
386,0,-3.2408,0.5915,6.5032,12.8667
386,0,-3.0539,0.8031,6.6884,12.8667
386,0,-3.2168,0.9279,6.4668,12.8667
386,0,-2.9823,1.0157,6.6008,12.8667
386,1,-2.051,-1.3075,6.7988,12.8667
386,1,-2.3411,0.3103,7.0481,12.8667
386,1,-2.3619,0.695,7.0781,12.8667
386,1,-2.3669,0.8477,7.0805,12.8667
386,1,-2.5157,1.0461,6.954,12.8667
386,1,-2.0633,1.1398,7.0066,12.8667
386,2,-1.0756,-1.3116,7.1068,12.8667
386,2,-1.0938,0.1465,7.3824,12.8667
386,2,-1.3878,0.7427,7.4465,12.8667
386,2,-1.3067,0.9832,7.4547,12.8667
386,2,-1.6153,1.1646,7.2481,12.8667
386,2,-1.1632,1.2128,7.2937,12.8667
386,3,-0.5534,-1.3356,7.0755,12.8667
386,3,-0.5801,0.1563,7.3765,12.8667
386,3,-0.2548,0.7493,7.5398,12.8667
386,3,-0.5571,0.99,7.4756,12.8667
386,3,-0.2182,1.204,7.4644,12.8667
386,3,-0.2185,1.2779,7.3701,12.8667
386,4,0.689,-1.292,7.0694,12.8667
386,4,0.6184,0.2006,7.3637,12.8667
386,4,0.264,0.7723,7.5308,12.8667
386,4,0.5448,1.0274,7.4729,12.8667
386,4,0.1889,1.2061,7.4624,12.8667
386,4,0.1788,1.2923,7.3666,12.8667
386,5,1.2108,-1.2364,7.0771,12.8667
386,5,1.1413,0.2153,7.3666,12.8667
386,5,1.385,0.8322,7.4251,12.8667
386,5,1.2878,1.0756,7.4309,12.8667
386,5,1.5707,1.2734,7.2254,12.8667
386,5,1.1301,1.2966,7.2835,12.8667
386,6,2.1171,-1.1722,6.7676,12.8667
386,6,2.1325,0.5427,7.0777,12.8667
386,6,2.522,0.9301,6.9915,12.8667
386,6,2.3353,1.0452,7.0404,12.8667
386,6,2.1337,1.1954,7.0362,12.8667
386,6,2.0192,1.2743,7.0006,12.8667
386,7,3.0678,-1.0292,6.3095,12.8667
386,7,3.2567,0.5393,6.4056,12.8667
386,7,3.255,0.8197,6.4355,12.8667
386,7,3.2066,1.0198,6.4416,12.8667
386,7,3.4181,1.1629,6.1922,12.8667
386,7,2.9571,1.2169,6.5382,12.8667
386,LE,-3.7337,0.8863,5.9781,12.8667
386,LE,-3.0531,1.0102,6.5322,12.8667
386,LE,-2.3296,1.1053,6.9463,12.8667
386,LE,-1.6459,1.1722,7.1904,12.8667
386,LE,-0.9526,1.2356,7.2928,12.8667
386,LE,-0.2561,1.2755,7.3619,12.8667
386,LE,-0.0151,1.273,7.3802,12.8667
386,LE,0.222,1.2931,7.3484,12.8667
386,LE,0.9177,1.2937,7.2798,12.8667
386,LE,1.6002,1.292,7.1691,12.8667
386,LE,2.3302,1.266,6.9088,12.8667
386,LE,3.0254,1.2129,6.465,12.8667
386,LE,3.6972,1.1433,5.9165,12.8667
387,0,-2.9399,-1.2362,6.3835,12.9
387,0,-3.2506,0.3089,6.483,12.9
387,0,-3.2538,0.5946,6.511,12.9
387,0,-3.0539,0.8041,6.6933,12.9
387,0,-3.2155,0.927,6.4812,12.9
387,0,-2.9879,1.0204,6.6134,12.9
387,1,-2.0523,-1.296,6.7969,12.9
387,1,-2.3454,0.3087,7.048,12.9
387,1,-2.3664,0.7002,7.0985,12.9
387,1,-2.367,0.8422,7.0916,12.9
387,1,-2.5165,1.0393,6.9712,12.9
387,1,-2.0731,1.1405,7.019,12.9
387,2,-1.0718,-1.3175,7.1094,12.9
387,2,-1.0946,0.1415,7.3798,12.9
387,2,-1.3891,0.7337,7.4508,12.9
387,2,-1.302,0.9841,7.463,12.9
387,2,-1.6118,1.1645,7.257,12.9
387,2,-1.167,1.2142,7.3033,12.9
387,3,-0.5483,-1.3349,7.0826,12.9
387,3,-0.5792,0.1479,7.3809,12.9
387,3,-0.2557,0.7508,7.5361,12.9
387,3,-0.5635,0.9907,7.4744,12.9
387,3,-0.2213,1.193,7.465,12.9
387,3,-0.2208,1.2737,7.367,12.9
387,4,0.6926,-1.292,7.0622,12.9
387,4,0.6182,0.1938,7.3698,12.9
387,4,0.256,0.7744,7.5437,12.9
387,4,0.5513,1.0261,7.4728,12.9
387,4,0.191,1.2148,7.4724,12.9
387,4,0.1789,1.2897,7.3736,12.9
387,5,1.2114,-1.2324,7.072,12.9
387,5,1.1322,0.2205,7.3616,12.9
387,5,1.3846,0.8336,7.4259,12.9
387,5,1.2842,1.0762,7.4275,12.9
387,5,1.5713,1.2729,7.2157,12.9
387,5,1.1254,1.2932,7.2827,12.9
387,6,2.1157,-1.1728,6.7676,12.9
387,6,2.1271,0.5341,7.08,12.9
387,6,2.5203,0.9287,6.9866,12.9
387,6,2.3421,1.0453,7.0343,12.9
387,6,2.1301,1.1973,7.0324,12.9
387,6,2.0191,1.2764,7.0027,12.9
387,7,3.0624,-1.027,6.3037,12.9
387,7,3.2525,0.5339,6.4142,12.9
387,7,3.2542,0.8117,6.4439,12.9
387,7,3.2205,1.038,6.4395,12.9
387,7,3.4215,1.1648,6.1978,12.9
387,7,2.967,1.2228,6.5317,12.9
387,LE,-3.7427,0.8874,6.0032,12.9
387,LE,-3.0502,1.0188,6.5467,12.9
387,LE,-2.325,1.1065,6.9533,12.9
387,LE,-1.6345,1.1817,7.1996,12.9
387,LE,-0.9531,1.2348,7.2944,12.9
387,LE,-0.2564,1.267,7.3589,12.9
387,LE,-0.0165,1.2836,7.3751,12.9
387,LE,0.2171,1.2892,7.3504,12.9
387,LE,0.9129,1.3022,7.274,12.9
387,LE,1.5975,1.2958,7.1695,12.9
387,LE,2.3272,1.2682,6.9031,12.9
387,LE,3.0279,1.2212,6.4677,12.9
387,LE,3.7002,1.1354,5.9247,12.9
388,0,-2.938,-1.2314,6.3907,12.9333
388,0,-3.2557,0.3176,6.4899,12.9333
388,0,-3.2463,0.5937,6.5278,12.9333
388,0,-3.0532,0.8007,6.7147,12.9333
388,0,-3.2298,0.9269,6.4922,12.9333
388,0,-2.9829,1.0175,6.6279,12.9333
388,1,-2.053,-1.3055,6.8096,12.9333
388,1,-2.3455,0.3074,7.0565,12.9333
388,1,-2.3673,0.6908,7.1052,12.9333
388,1,-2.3665,0.8496,7.0973,12.9333
388,1,-2.5119,1.0406,6.9745,12.9333
388,1,-2.07,1.1459,7.0221,12.9333
388,2,-1.0765,-1.3114,7.1042,12.9333
388,2,-1.0991,0.1369,7.3908,12.9333
388,2,-1.3892,0.7387,7.4531,12.9333
388,2,-1.3112,0.9882,7.4642,12.9333
388,2,-1.6071,1.1621,7.2562,12.9333
388,2,-1.1656,1.2169,7.3094,12.9333
388,3,-0.5528,-1.3368,7.0775,12.9333
388,3,-0.5725,0.1595,7.3802,12.9333
388,3,-0.2614,0.7543,7.5432,12.9333
388,3,-0.5589,0.9929,7.4812,12.9333
388,3,-0.2092,1.194,7.4742,12.9333
388,3,-0.2125,1.2834,7.3645,12.9333
388,4,0.6931,-1.2868,7.0654,12.9333
388,4,0.6116,0.2029,7.3626,12.9333
388,4,0.2662,0.7778,7.5347,12.9333
388,4,0.549,1.0353,7.4666,12.9333
388,4,0.1924,1.2019,7.468,12.9333
388,4,0.1805,1.2907,7.3651,12.9333
388,5,1.2124,-1.23,7.0743,12.9333
388,5,1.1345,0.219,7.3676,12.9333
388,5,1.3874,0.8293,7.4242,12.9333
388,5,1.2845,1.0709,7.4302,12.9333
388,5,1.582,1.2783,7.217,12.9333
388,5,1.1338,1.2978,7.2797,12.9333
388,6,2.1083,-1.1712,6.7696,12.9333
388,6,2.1332,0.5358,7.0732,12.9333
388,6,2.5285,0.9279,6.9961,12.9333
388,6,2.3353,1.0478,7.0411,12.9333
388,6,2.136,1.1943,7.0326,12.9333
388,6,2.0151,1.2725,6.9958,12.9333
388,7,3.07,-1.0387,6.3045,12.9333
388,7,3.2586,0.5347,6.4163,12.9333
388,7,3.258,0.8108,6.4422,12.9333
388,7,3.2098,1.0309,6.4526,12.9333
388,7,3.425,1.1677,6.2005,12.9333
388,7,2.9633,1.2232,6.5366,12.9333
388,LE,-3.7491,0.8795,6.0282,12.9333
388,LE,-3.056,1.0124,6.5649,12.9333
388,LE,-2.3273,1.1046,6.9623,12.9333
388,LE,-1.6343,1.1826,7.2048,12.9333
388,LE,-0.9488,1.237,7.2971,12.9333
388,LE,-0.2546,1.2712,7.3675,12.9333
388,LE,-0.0139,1.2847,7.3816,12.9333
388,LE,0.2264,1.287,7.3587,12.9333
388,LE,0.9115,1.3003,7.2713,12.9333
388,LE,1.6059,1.2941,7.1693,12.9333
388,LE,2.3244,1.2659,6.9091,12.9333
388,LE,3.0267,1.2159,6.4754,12.9333
388,LE,3.6973,1.141,5.927,12.9333
389,0,-2.9403,-1.2297,6.4042,12.9667
389,0,-3.2521,0.31,6.5058,12.9667
389,0,-3.2497,0.5931,6.543,12.9667
389,0,-3.0549,0.8023,6.7198,12.9667
389,0,-3.2221,0.9267,6.5073,12.9667
389,0,-2.994,1.021,6.6287,12.9667
389,1,-2.049,-1.3032,6.8179,12.9667
389,1,-2.3498,0.3161,7.0674,12.9667
389,1,-2.3658,0.6928,7.1195,12.9667
389,1,-2.3683,0.8562,7.1109,12.9667
389,1,-2.5189,1.0396,6.9884,12.9667
389,1,-2.0674,1.1388,7.0292,12.9667
389,2,-1.0682,-1.3115,7.109,12.9667
389,2,-1.0934,0.1419,7.3991,12.9667
389,2,-1.3809,0.7458,7.4619,12.9667
389,2,-1.3033,0.9907,7.4642,12.9667
389,2,-1.6025,1.1614,7.2561,12.9667
389,2,-1.1625,1.2258,7.3089,12.9667
389,3,-0.5498,-1.3376,7.0849,12.9667
389,3,-0.5739,0.1555,7.3795,12.9667
389,3,-0.258,0.7466,7.5366,12.9667
389,3,-0.5618,0.9927,7.4893,12.9667
389,3,-0.2212,1.1962,7.4635,12.9667
389,3,-0.2105,1.2764,7.3726,12.9667
389,4,0.6879,-1.295,7.0702,12.9667
389,4,0.6121,0.1922,7.3611,12.9667
389,4,0.2623,0.7685,7.5325,12.9667
389,4,0.5455,1.0242,7.4608,12.9667
389,4,0.1968,1.2091,7.4698,12.9667
389,4,0.1864,1.2877,7.3679,12.9667
389,5,1.2101,-1.2378,7.0762,12.9667
389,5,1.1408,0.2208,7.358,12.9667
389,5,1.3964,0.8225,7.4131,12.9667
389,5,1.2952,1.0752,7.4311,12.9667
389,5,1.5814,1.2679,7.2134,12.9667
389,5,1.1295,1.2938,7.2772,12.9667
389,6,2.1092,-1.1751,6.7698,12.9667
389,6,2.1332,0.5413,7.0792,12.9667
389,6,2.5141,0.9221,6.9928,12.9667
389,6,2.3422,1.0406,7.0352,12.9667
389,6,2.1358,1.1957,7.0475,12.9667
389,6,2.0127,1.2693,6.996,12.9667
389,7,3.0586,-1.0375,6.303,12.9667
389,7,3.2552,0.5327,6.4212,12.9667
389,7,3.2592,0.8156,6.4504,12.9667
389,7,3.2177,1.0275,6.4577,12.9667
389,7,3.4194,1.1635,6.205,12.9667
389,7,2.9637,1.2153,6.5419,12.9667
389,LE,-3.7443,0.8941,6.0348,12.9667
389,LE,-3.0518,1.0117,6.5734,12.9667
389,LE,-2.3243,1.1159,6.9735,12.9667
389,LE,-1.6392,1.1864,7.2115,12.9667
389,LE,-0.9599,1.2386,7.2953,12.9667
389,LE,-0.2566,1.275,7.3579,12.9667
389,LE,-0.0125,1.275,7.3757,12.9667
389,LE,0.2253,1.2838,7.3541,12.9667
389,LE,0.9166,1.3013,7.2732,12.9667
389,LE,1.6067,1.3048,7.1632,12.9667
389,LE,2.3179,1.2677,6.9013,12.9667
389,LE,3.0319,1.2168,6.4771,12.9667
389,LE,3.7013,1.1445,5.9369,12.9667
390,0,-2.9391,-1.242,6.4154,13.0
390,0,-3.2524,0.3147,6.5249,13.0
390,0,-3.2526,0.5941,6.5589,13.0
390,0,-3.061,0.8018,6.7321,13.0
390,0,-3.2328,0.9352,6.5223,13.0
390,0,-2.9916,1.0194,6.6511,13.0
390,1,-2.0543,-1.3052,6.818,13.0
390,1,-2.3458,0.3099,7.0709,13.0
390,1,-2.3611,0.6895,7.1221,13.0
390,1,-2.3714,0.8488,7.1118,13.0
390,1,-2.5174,1.0456,7.0015,13.0
390,1,-2.0604,1.1421,7.0381,13.0
390,2,-1.0783,-1.3191,7.1123,13.0
390,2,-1.094,0.1419,7.3916,13.0
390,2,-1.3848,0.7382,7.4694,13.0
390,2,-1.3042,0.9784,7.4671,13.0
390,2,-1.6107,1.169,7.2691,13.0
390,2,-1.1545,1.2244,7.3148,13.0
390,3,-0.5518,-1.3332,7.0786,13.0
390,3,-0.57,0.16,7.3795,13.0
390,3,-0.255,0.757,7.5483,13.0
390,3,-0.5626,0.9919,7.4829,13.0
390,3,-0.2192,1.1913,7.4662,13.0
390,3,-0.2181,1.2736,7.3694,13.0
390,4,0.6814,-1.2947,7.0714,13.0
390,4,0.6129,0.1924,7.3635,13.0
390,4,0.2606,0.7652,7.5419,13.0
390,4,0.5436,1.021,7.4697,13.0
390,4,0.1879,1.2156,7.4665,13.0
390,4,0.1801,1.2875,7.3652,13.0
390,5,1.2029,-1.2387,7.0755,13.0
390,5,1.1347,0.2182,7.3597,13.0
390,5,1.3892,0.8259,7.4242,13.0
390,5,1.2922,1.0639,7.4313,13.0
390,5,1.5757,1.2684,7.2213,13.0
390,5,1.1321,1.2953,7.2831,13.0
390,6,2.1117,-1.1764,6.7761,13.0
390,6,2.1359,0.5384,7.0761,13.0
390,6,2.5213,0.932,6.9974,13.0
390,6,2.3381,1.0448,7.0326,13.0
390,6,2.1296,1.2034,7.0267,13.0
390,6,2.0124,1.2677,6.9964,13.0
390,7,3.0596,-1.04,6.3092,13.0
390,7,3.2564,0.5328,6.4216,13.0
390,7,3.2587,0.8127,6.455,13.0
390,7,3.219,1.024,6.4566,13.0
390,7,3.4266,1.1698,6.2096,13.0
390,7,2.965,1.2221,6.5345,13.0
390,LE,-3.7602,0.8895,6.0512,13.0
390,LE,-3.058,1.0133,6.5953,13.0
390,LE,-2.3295,1.1022,6.9843,13.0
390,LE,-1.6324,1.1827,7.2185,13.0
390,LE,-0.95,1.2354,7.2973,13.0
390,LE,-0.2577,1.2719,7.3695,13.0
390,LE,-0.0033,1.2817,7.3809,13.0
390,LE,0.215,1.2869,7.3648,13.0
390,LE,0.916,1.2985,7.2848,13.0
390,LE,1.6092,1.2913,7.1685,13.0
390,LE,2.3282,1.2709,6.9158,13.0
390,LE,3.029,1.2068,6.4803,13.0
390,LE,3.7051,1.1435,5.9445,13.0
391,0,-2.9481,-1.2323,6.4224,13.0333
391,0,-3.2573,0.3151,6.5345,13.0333
391,0,-3.2495,0.595,6.5732,13.0333
391,0,-3.059,0.8172,6.7411,13.0333
391,0,-3.2372,0.9228,6.5381,13.0333
391,0,-2.9884,1.0236,6.6525,13.0333
391,1,-2.057,-1.3096,6.8335,13.0333
391,1,-2.3455,0.3123,7.0879,13.0333
391,1,-2.3586,0.6933,7.1234,13.0333
391,1,-2.3657,0.8479,7.1218,13.0333
391,1,-2.5196,1.0455,7.011,13.0333
391,1,-2.0605,1.1379,7.0517,13.0333
391,2,-1.0789,-1.3112,7.117,13.0333
391,2,-1.0899,0.1478,7.3919,13.0333
391,2,-1.3814,0.7349,7.4708,13.0333
391,2,-1.2991,0.9871,7.4703,13.0333
391,2,-1.6055,1.1616,7.2671,13.0333
391,2,-1.1632,1.2166,7.3163,13.0333
391,3,-0.5495,-1.34,7.082,13.0333
391,3,-0.5624,0.1475,7.3788,13.0333
391,3,-0.2518,0.7481,7.5422,13.0333
391,3,-0.5519,0.9886,7.4806,13.0333
391,3,-0.2237,1.1953,7.4685,13.0333
391,3,-0.2039,1.2735,7.3709,13.0333
391,4,0.6855,-1.2973,7.054,13.0333
391,4,0.6215,0.1962,7.3683,13.0333
391,4,0.2652,0.7762,7.5281,13.0333
391,4,0.5517,1.0298,7.4713,13.0333
391,4,0.1986,1.2142,7.4636,13.0333
391,4,0.178,1.285,7.363,13.0333
391,5,1.2089,-1.2345,7.0816,13.0333
391,5,1.1386,0.2148,7.3647,13.0333
391,5,1.3827,0.8259,7.4172,13.0333
391,5,1.2845,1.0672,7.4264,13.0333
391,5,1.5794,1.2682,7.2205,13.0333
391,5,1.1329,1.2866,7.2803,13.0333
391,6,2.1073,-1.1807,6.7729,13.0333
391,6,2.1318,0.5382,7.0814,13.0333
391,6,2.5217,0.9204,6.9991,13.0333
391,6,2.3358,1.0531,7.0438,13.0333
391,6,2.1333,1.1902,7.0338,13.0333
391,6,2.0118,1.2672,6.9994,13.0333
391,7,3.0667,-1.0379,6.3107,13.0333
391,7,3.2562,0.529,6.4318,13.0333
391,7,3.2608,0.8102,6.4499,13.0333
391,7,3.2175,1.0241,6.455,13.0333
391,7,3.4248,1.1569,6.2144,13.0333
391,7,2.9599,1.2169,6.543,13.0333
391,LE,-3.7643,0.8882,6.0674,13.0333
391,LE,-3.053,1.0184,6.6022,13.0333
391,LE,-2.3286,1.1119,6.9903,13.0333
391,LE,-1.634,1.187,7.217,13.0333
391,LE,-0.9449,1.23,7.3008,13.0333
391,LE,-0.2546,1.2737,7.3685,13.0333
391,LE,-0.0092,1.2752,7.3818,13.0333
391,LE,0.2322,1.2868,7.356,13.0333
391,LE,0.9165,1.2981,7.2715,13.0333
391,LE,1.6105,1.2972,7.167,13.0333
391,LE,2.3366,1.2601,6.9106,13.0333
391,LE,3.0276,1.2085,6.4815,13.0333
391,LE,3.707,1.1354,5.9436,13.0333
392,0,-2.9544,-1.2436,6.4396,13.0667
392,0,-3.2577,0.3156,6.5487,13.0667
392,0,-3.2594,0.5936,6.5944,13.0667
392,0,-3.0568,0.8015,6.7574,13.0667
392,0,-3.234,0.9313,6.5456,13.0667
392,0,-2.9935,1.0228,6.663,13.0667
392,1,-2.054,-1.3033,6.8374,13.0667
392,1,-2.3464,0.3069,7.0917,13.0667
392,1,-2.3627,0.697,7.1343,13.0667
392,1,-2.3618,0.8433,7.1359,13.0667
392,1,-2.5122,1.0424,7.0186,13.0667
392,1,-2.0661,1.1463,7.0479,13.0667
392,2,-1.0773,-1.3093,7.1164,13.0667
392,2,-1.097,0.15,7.4059,13.0667
392,2,-1.3787,0.7334,7.4672,13.0667
392,2,-1.2953,0.9923,7.4851,13.0667
392,2,-1.6073,1.1635,7.2752,13.0667
392,2,-1.1587,1.2172,7.3143,13.0667
392,3,-0.5538,-1.3333,7.0924,13.0667
392,3,-0.5747,0.1595,7.3842,13.0667
392,3,-0.2531,0.7485,7.5447,13.0667
392,3,-0.5565,1.0005,7.4841,13.0667
392,3,-0.2101,1.1978,7.4683,13.0667
392,3,-0.2184,1.279,7.3722,13.0667
392,4,0.6852,-1.2952,7.0643,13.0667
392,4,0.6132,0.1956,7.3595,13.0667
392,4,0.2645,0.7736,7.5395,13.0667
392,4,0.553,1.0329,7.4652,13.0667
392,4,0.1939,1.2209,7.4618,13.0667
392,4,0.1884,1.2849,7.3666,13.0667
392,5,1.2065,-1.2369,7.0835,13.0667
392,5,1.1385,0.2139,7.3653,13.0667
392,5,1.3806,0.8209,7.4239,13.0667
392,5,1.2902,1.0691,7.4298,13.0667
392,5,1.5832,1.2649,7.2185,13.0667
392,5,1.1325,1.2969,7.2813,13.0667
392,6,2.1018,-1.1728,6.7651,13.0667
392,6,2.1314,0.5326,7.0797,13.0667
392,6,2.5272,0.9236,6.9977,13.0667
392,6,2.3325,1.0413,7.0433,13.0667
392,6,2.1349,1.1914,7.0439,13.0667
392,6,2.019,1.2718,6.9984,13.0667
392,7,3.0654,-1.0356,6.3129,13.0667
392,7,3.2501,0.5333,6.4299,13.0667
392,7,3.2534,0.808,6.4536,13.0667
392,7,3.2217,1.0221,6.4641,13.0667
392,7,3.4321,1.162,6.2233,13.0667
392,7,2.9653,1.2113,6.5426,13.0667
392,LE,-3.7658,0.8887,6.0949,13.0667
392,LE,-3.0594,1.0127,6.6084,13.0667
392,LE,-2.3266,1.1129,7.0022,13.0667
392,LE,-1.6379,1.1902,7.2243,13.0667
392,LE,-0.948,1.2423,7.3084,13.0667
392,LE,-0.2558,1.2757,7.3647,13.0667
392,LE,-0.0117,1.2822,7.3887,13.0667
392,LE,0.2315,1.293,7.3609,13.0667
392,LE,0.9114,1.2992,7.2697,13.0667
392,LE,1.6048,1.2876,7.1608,13.0667
392,LE,2.3264,1.2611,6.9118,13.0667
392,LE,3.0293,1.2075,6.4817,13.0667
392,LE,3.7041,1.1281,5.9604,13.0667
393,0,-2.9483,-1.2259,6.4485,13.1
393,0,-3.2567,0.3102,6.5673,13.1
393,0,-3.2589,0.5926,6.6067,13.1
393,0,-3.0551,0.8024,6.7699,13.1
393,0,-3.2276,0.9264,6.5637,13.1
393,0,-2.9933,1.0299,6.6799,13.1
393,1,-2.0566,-1.3101,6.8448,13.1
393,1,-2.3435,0.3191,7.1028,13.1
393,1,-2.3655,0.6899,7.1421,13.1
393,1,-2.3633,0.8495,7.1346,13.1
393,1,-2.5255,1.0407,7.013,13.1
393,1,-2.071,1.1425,7.0629,13.1
393,2,-1.0845,-1.3153,7.1214,13.1
393,2,-1.0922,0.1436,7.4032,13.1
393,2,-1.3799,0.7415,7.4831,13.1
393,2,-1.2999,0.9908,7.486,13.1
393,2,-1.5995,1.1626,7.2787,13.1
393,2,-1.1664,1.2188,7.3201,13.1
393,3,-0.5513,-1.3389,7.088,13.1
393,3,-0.569,0.1534,7.3893,13.1
393,3,-0.2529,0.7564,7.5383,13.1
393,3,-0.5597,0.9957,7.4794,13.1
393,3,-0.2124,1.1981,7.4616,13.1
393,3,-0.2127,1.2776,7.3809,13.1
393,4,0.6921,-1.2979,7.0668,13.1
393,4,0.6145,0.1913,7.3669,13.1
393,4,0.2667,0.7728,7.5267,13.1
393,4,0.5489,1.0242,7.4665,13.1
393,4,0.2014,1.2197,7.4579,13.1
393,4,0.1923,1.2865,7.3643,13.1
393,5,1.2041,-1.2362,7.0783,13.1
393,5,1.141,0.2142,7.3588,13.1
393,5,1.3845,0.8292,7.4207,13.1
393,5,1.2866,1.0661,7.428,13.1
393,5,1.5844,1.2751,7.2129,13.1
393,5,1.1365,1.2987,7.2832,13.1
393,6,2.111,-1.1772,6.7768,13.1
393,6,2.1212,0.5321,7.0757,13.1
393,6,2.522,0.9163,6.9989,13.1
393,6,2.3357,1.0395,7.0465,13.1
393,6,2.1288,1.1906,7.0379,13.1
393,6,2.0116,1.2671,7.0011,13.1
393,7,3.0653,-1.0449,6.3181,13.1
393,7,3.2615,0.5197,6.4347,13.1
393,7,3.2505,0.8059,6.4571,13.1
393,7,3.2213,1.0194,6.4616,13.1
393,7,3.4347,1.1605,6.2244,13.1
393,7,2.9615,1.2143,6.5521,13.1
393,LE,-3.7698,0.8879,6.1047,13.1
393,LE,-3.071,1.0133,6.6194,13.1
393,LE,-2.3294,1.1086,7.0012,13.1
393,LE,-1.6377,1.1795,7.2323,13.1
393,LE,-0.9469,1.2383,7.3074,13.1
393,LE,-0.2546,1.2771,7.365,13.1
393,LE,-0.0149,1.2859,7.3787,13.1
393,LE,0.217,1.2782,7.3636,13.1
393,LE,0.9172,1.2976,7.2615,13.1
393,LE,1.6046,1.2825,7.1656,13.1
393,LE,2.3249,1.2586,6.9091,13.1
393,LE,3.0346,1.2089,6.4877,13.1
393,LE,3.6998,1.1302,5.9604,13.1
394,0,-2.9539,-1.2309,6.4619,13.1333
394,0,-3.2671,0.315,6.5719,13.1333
394,0,-3.2664,0.5917,6.6201,13.1333
394,0,-3.0623,0.8108,6.7844,13.1333
394,0,-3.2254,0.9296,6.5749,13.1333
394,0,-2.9962,1.0255,6.6868,13.1333
394,1,-2.0585,-1.3002,6.8472,13.1333
394,1,-2.3514,0.3072,7.1148,13.1333
394,1,-2.364,0.6984,7.1476,13.1333
394,1,-2.3607,0.8511,7.1551,13.1333
394,1,-2.509,1.0478,7.0284,13.1333
394,1,-2.0715,1.1413,7.0629,13.1333
394,2,-1.0765,-1.3081,7.1241,13.1333
